565,0.2604,1.3301
6.0001e+05,0.36391,1.2494
2242,0.21382,1.2467
31,0.32296,1.2419
2214,0.37076,1.2132
2360,0.27386,1.2094
6.0016e+05,0.27657,1.2053
969,0.18864,1.1998
6.0037e+05,0.29871,1.1841
6.0082e+05,0.21536,1.1712
3.0031e+05,0.34476,1.1709
2330,0.412,1.1641
6.0033e+05,0.47032,1.1579
2460,0.34782,1.1516
671,0.60218,1.151
736,0.45369,1.1446
6.0017e+05,0.17874,1.1369
6.0123e+05,0.2257,1.1313
2355,0.18782,1.1306
6.0067e+05,0.21705,1.1198
2067,0.23473,1.1168
2085,0.27582,1.1007
839,0,1.0955
6.0023e+05,0.41291,1.0943
3.0023e+05,0,1.0899
6.0085e+05,0.29048,1.0872
2545,0.32485,1.0855
2700,0.34518,1.0813
6.0002e+05,0.34326,1.0732
2477,0.35358,1.0631
717,0.66462,1.059
6.0008e+05,0.29084,1.0576
2209,0.58219,1.055
2485,0.44871,1.0544
520,0.70546,1.0483
6.0055e+05,0.54143,1.0461
6.016e+05,0.08929,1.0455
2440,0.6533,1.0404
6.0025e+05,0.26449,1.0352
2117,0.62575,1.0331
3.0026e+05,0.26739,1.0273
6.0039e+05,0.30729,1.0247
2472,0.31314,1.0213
2080,0.2776,1.019
733,0,1.0182
2203,0.68529,1.0154
6.006e+05,0.78542,1.0141
3.0032e+05,0.24489,1.014
3.0025e+05,0.51115,1.0102
3.0034e+05,0.031093,1.0063
2120,0.61446,1.0055
2143,0.76226,1.0041
6.0004e+05,0.32596,1.004
2053,0.34187,1.0016
6.0023e+05,0.67637,0.99824
875,0.82033,0.99677
761,0.69172,0.99624
2623,0.31557,0.99305
28,0.27353,0.98712
6.0007e+05,0.31822,0.98052
3.0002e+05,0.6467,0.97906
6.0014e+05,0.43796,0.97681
3.0018e+05,0.24411,0.97443
503,0,0.97126
949,0,0.97016
3.0007e+05,0.69532,0.96893
6.0008e+05,0.48667,0.9681
2007,0.53314,0.9654
3.0007e+05,0.3619,0.96481
65,0,0.9643
2045,0.25438,0.96313
8,0.49656,0.96002
2206,0.32156,0.95924
2615,0.49732,0.95102
3.0021e+05,0,0.94737
3.0008e+05,0.6103,0.94501
6.0042e+05,0.51201,0.94269
6.0096e+05,0.25287,0.94073
4,0.39341,0.93949
2179,0.6757,0.93723
2469,0,0.93547
2246,0.31807,0.93512
6.0064e+05,0.3501,0.93362
2113,0,0.93205
663,0.01672,0.92962
513,0.39053,0.92764
6.0139e+05,0.63399,0.92738
2515,0,0.92575
3.0031e+05,0.38002,0.92573
6.0045e+05,0.2477,0.92565
2089,0.55011,0.92416
538,0.29051,0.91932
930,0.3238,0.91737
6.001e+05,0.44367,0.91518
2284,0.40901,0.91456
2312,0,0.9128
3.0012e+05,0.62659,0.9116
995,0.73134,0.91128
2194,0.23539,0.91037
416,1,0.90895
760,0.30304,0.90837
6.0065e+05,0.38704,0.90808
3.0013e+05,0.68729,0.90701
600,0.28087,0.90626
6.0097e+05,0.9946,0.90535
3.0028e+05,0.56061,0.90406
6.0027e+05,0,0.90299
3.0021e+05,0.23686,0.90064
2002,0.53479,0.89924
2381,0.31743,0.8978
2101,0.53407,0.89685
895,0.37702,0.89525
6.0004e+05,0.51644,0.89446
3.001e+05,0.32145,0.89387
3.002e+05,0.032694,0.89206
2305,0.25144,0.89176
2076,0.20324,0.8912
6.0377e+05,0.25836,0.89109
3.0007e+05,0.43866,0.89097
599,0,0.889
2262,0.34369,0.88779
3.0029e+05,0.93923,0.88577
2314,0.344,0.88373
2593,0.20173,0.88034
2358,0,0.87987
2598,0.5954,0.87963
720,1,0.87852
2349,1,0.87811
666,0.56763,0.87801
633,0.23916,0.87704
3.0004e+05,0.86119,0.87636
3.0012e+05,0.29281,0.87626
2499,0.29295,0.87581
687,0.058594,0.87466
3.0029e+05,0.67525,0.87392
2109,0.33643,0.87328
937,0,0.87254
6.0087e+05,0.29501,0.86999
6.0031e+05,0.25782,0.86973
6.0064e+05,0.62088,0.86953
809,0.12541,0.86938
3.0015e+05,0.3477,0.8683
3.0002e+05,0.27001,0.8679
3.0006e+05,0.25064,0.86724
2439,0.53712,0.86653
3.0009e+05,0.30942,0.86629
3.0016e+05,0.81793,0.86606
3.0007e+05,0.23213,0.86483
2569,0.27627,0.8633
2421,1,0.86286
6.0034e+05,0.65825,0.86227
2451,0.27071,0.86217
6.001e+05,0.32185,0.8605
568,0.54147,0.85711
2220,0.25318,0.85643
2020,0.27029,0.85597
2231,0.10613,0.8536
2275,0,0.85277
6.0016e+05,0.57466,0.84998
2671,0.098809,0.84697
6.0047e+05,0.57959,0.84481
3.0011e+05,0.55582,0.84388
6.0077e+05,0.15472,0.84263
795,0.28387,0.8419
6.0086e+05,0.27093,0.84091
3.0026e+05,0.2462,0.84028
6.0052e+05,0,0.83376
6.0054e+05,0.277,0.83149
6.004e+05,0.75925,0.83082
2631,0,0.83074
2590,0,0.82986
6.0099e+05,0.26431,0.82943
2456,0,0.82942
3.0002e+05,0,0.82848
6.0008e+05,0.58662,0.82684
6.0042e+05,0.23991,0.82642
2577,0,0.82429
6.0066e+05,0.70233,0.82356
6.0034e+05,0.2065,0.82242
418,0.74903,0.82084
2186,0.3775,0.82051
6.0189e+05,0.70153,0.82029
2611,0.57556,0.82008
2015,0.31768,0.81948
6.0074e+05,0,0.81899
2402,0,0.81794
400,0.23928,0.81782
6.0081e+05,0.5278,0.81741
2258,0.56164,0.817
2345,0.61821,0.81665
6.0057e+05,0.6108,0.81659
576,0.33382,0.81616
6.0017e+05,0.52769,0.81497
2325,0.16705,0.81065
3.0031e+05,0.21536,0.8091
2647,0.95264,0.80821
2551,0.28692,0.80529
6.0181e+05,0,0.80485
6.0081e+05,0.44067,0.8044
2504,0,0.8042
6.0007e+05,0.1797,0.80325
2213,0.31107,0.80198
3.0012e+05,0.63862,0.80171
2329,0.50066,0.80125
2322,0.59619,0.80027
6.0069e+05,0,0.79918
6.0049e+05,0.070826,0.79673
6.0048e+05,0.2858,0.79573
2651,0.577,0.7943
2343,0.70291,0.79423
6.0015e+05,0.59624,0.79369
532,0.51843,0.7932
6.0012e+05,0.12824,0.7891
6.0006e+05,0,0.78896
848,0.79988,0.78769
3.0006e+05,0.5425,0.78476
3.0025e+05,0.3172,0.78398
6.018e+05,0.32009,0.78352
6.0005e+05,0.51483,0.78278
6.0059e+05,0.10494,0.78219
6.002e+05,0.39388,0.78156
3.0009e+05,0,0.78041
6.0016e+05,0.017433,0.78036
721,0.33171,0.77991
6.0011e+05,0.25703,0.7789
6.0113e+05,0.24862,0.77811
2380,0.57223,0.77747
3.002e+05,0.33619,0.77704
2295,0.55071,0.77677
2368,0.31598,0.77517
6.0089e+05,0.28244,0.77391
2660,0.66276,0.77315
401,0.35476,0.77309
6.0042e+05,0.54003,0.77186
3.003e+05,0.6962,0.77167
2463,0,0.7716
6.0163e+05,0.55643,0.77126
6.0049e+05,0.61354,0.76357
6.017e+05,0.2627,0.76219
6.0021e+05,0.30903,0.76179
2686,0.24267,0.76079
547,0.26483,0.75987
738,0.64444,0.75957
737,0.30567,0.75899
6.0026e+05,0.21699,0.75803
2252,0,0.75656
825,0.56955,0.75625
2662,0.54301,0.75615
6.005e+05,0.083629,0.75327
2174,0.13607,0.75282
2212,0.96074,0.75209
2431,0.53376,0.7516
3.0036e+05,0,0.75066
6.0025e+05,0.3631,0.75031
6.0035e+05,0.37367,0.75
3.0005e+05,0.30722,0.74867
3.0014e+05,0.63642,0.74774
631,0.66305,0.74676
571,0.17171,0.74629
6.0029e+05,0,0.7461
2155,0.35602,0.74524
920,0.52992,0.74491
6.0079e+05,0.28684,0.74478
6.017e+05,0.29782,0.74367
2224,0,0.74304
2075,0.19903,0.74289
2669,0.25813,0.74275
6.0042e+05,0.22822,0.74262
3.0013e+05,0.28447,0.74052
975,0.26113,0.74005
3.0022e+05,0.28892,0.73998
710,0.6234,0.73847
6.0077e+05,0.69681,0.73689
2357,0.2575,0.73676
2354,0.30563,0.73648
6.001e+05,0.5117,0.7361
2493,0.33158,0.73428
6.0028e+05,0.60229,0.73252
3.0021e+05,0.62901,0.73237
6.0006e+05,0.55701,0.73231
838,0.26784,0.73216
2025,0.35392,0.73181
3.001e+05,0.26262,0.73006
2227,0.68088,0.72937
3.002e+05,0.15654,0.72861
422,0.67133,0.72514
826,0,0.72409
3.0009e+05,0.66526,0.72343
2620,0.55388,0.72333
3.0016e+05,0.20539,0.72324
782,0,0.72123
6.0011e+05,0.67119,0.71918
3.0023e+05,0,0.71757
6.0072e+05,0.28894,0.71698
2065,0.53061,0.71653
2105,0.28386,0.71568
3.0024e+05,0.34162,0.71408
6.0008e+05,0.20359,0.71334
3e+05,0.28963,0.71085
6.0026e+05,0.70433,0.71079
2664,0.55116,0.70982
25,0.30863,0.70957
6.003e+05,0,0.70872
3.0011e+05,0,0.70812
3.0029e+05,0.32115,0.7076
2272,0.55342,0.70741
2243,0.70494,0.7072
6.0036e+05,0.57903,0.70686
6.0079e+05,0.34626,0.70684
6.0098e+05,0,0.70572
6.008e+05,0.043859,0.70464
2229,0,0.70347
6.0062e+05,0.2785,0.70333
2106,0.55926,0.70271
2483,0.48351,0.70165
2318,0.58081,0.70163
586,0.68032,0.70134
6.011e+05,0.39182,0.70099
3.0015e+05,0.2774,0.70041
6.0081e+05,0.65978,0.69715
6.0034e+05,0.28154,0.69549
6e+05,0.29014,0.69527
6.0036e+05,0.51476,0.69489
6.0099e+05,0.30701,0.69408
6.0078e+05,0.31179,0.69399
6.0006e+05,0,0.69258
537,0.21205,0.69246
2562,0.10507,0.68967
2697,0.65371,0.68958
2490,0.29772,0.68939
3.0002e+05,0.55575,0.68934
3.0028e+05,0.18967,0.68816
2446,0.31793,0.68737
6.0021e+05,0,0.68686
19,0.20227,0.68647
2094,0,0.68385
511,0.58727,0.68356
30,0.66172,0.67944
6.004e+05,0,0.67842
6.0073e+05,0.087775,0.67787
3.0008e+05,0.30008,0.67729
2028,0,0.67665
6.0056e+05,0.29947,0.6764
2118,0.25608,0.67593
3.0018e+05,0.30206,0.67432
6.0072e+05,0.26175,0.67394
6.0057e+05,0.078907,0.67078
6.0071e+05,0.62377,0.67067
27,0.23117,0.66999
682,0.24932,0.66976
2134,0.59115,0.66873
6.0067e+05,0.18122,0.66782
2625,1,0.66628
3.003e+05,0.15632,0.66622
2297,0.32137,0.66429
2277,0.40094,0.66422
2219,0.32636,0.66243
983,0.31729,0.66138
2481,0.34108,0.65971
2599,0.31539,0.65903
6.0019e+05,0.58214,0.65889
2301,0.60005,0.65764
2124,0,0.65627
6.0034e+05,0.21106,0.65623
2215,0,0.65597
833,0.30566,0.65559
6.0036e+05,0.34032,0.65479
630,0.65091,0.65434
6.0022e+05,0.80495,0.65231
6.0053e+05,0.57415,0.65226
6.0012e+05,0,0.6488
6.0162e+05,0.29079,0.64759
3.0034e+05,0.18952,0.64642
6.0098e+05,0.50246,0.64624
6.0029e+05,0.23165,0.64621
559,0.59628,0.64597
2616,0.50538,0.64542
2425,0.43764,0.64467
609,0.12904,0.64399
6.0065e+05,0.51319,0.6403
2522,0,0.63968
6.0031e+05,0.27616,0.63959
6.0015e+05,0.33792,0.63861
6.0076e+05,0.247,0.63808
2566,0.7309,0.63637
2393,0,0.63572
3.0031e+05,0.5381,0.63516
2313,0.24176,0.63316
6.0028e+05,0.59487,0.63151
2031,0.23341,0.63076
6.0026e+05,0.84446,0.63075
662,0.25113,0.63042
2292,0.5158,0.62863
6.0055e+05,0.60429,0.62833
2033,0.29254,0.62745
90,0.5626,0.6257
402,0.57911,0.62519
6.0308e+05,0.72496,0.62365
2286,0.03171,0.62321
2082,0.23026,0.62211
598,0.2265,0.62118
828,0.32095,0.62021
2387,0.3402,0.61988
2618,0.23303,0.61974
2126,0.48976,0.61926
2087,0.23358,0.61886
2138,0.46681,0.61803
543,0.24465,0.61539
2688,0.52561,0.61499
6.0037e+05,0.26375,0.61451
3.0032e+05,0.58364,0.61277
755,0.22568,0.61205
2147,0.54674,0.61186
2450,0.20265,0.6081
14,0.2621,0.60689
756,0.19692,0.60592
6.0075e+05,0.64481,0.60395
913,0.55238,0.60288
752,0.60188,0.60279
868,0.20138,0.60251
862,0.58416,0.59993
6.0076e+05,0.57688,0.59993
856,0.29201,0.59918
3.0017e+05,0.18773,0.5988
2315,0.63929,0.59775
3.0019e+05,0.27419,0.59698
2024,0,0.59685
6.0048e+05,0.23238,0.59609
6.0056e+05,0.49753,0.59544
35,0,0.59525
2310,0.25629,0.59445
2410,0.59221,0.59399
6.0016e+05,0.27892,0.59392
6.0024e+05,0.31146,0.59392
2445,0,0.59387
3.0035e+05,0.22817,0.59351
2443,0.5733,0.59294
6.0059e+05,0.38657,0.59273
6.0086e+05,0.18215,0.5921
2583,0.11871,0.59203
566,0.23169,0.59192
716,0.50902,0.59175
6.0074e+05,0.3006,0.59137
3.0016e+05,0.22671,0.5904
6.0156e+05,0.83826,0.5902
2585,0.25305,0.59012
2223,0.55295,0.58799
6.0193e+05,0.2964,0.58781
66,0.26099,0.58756
3.0035e+05,0.48113,0.58749
3.0015e+05,0.3157,0.58726
6.0057e+05,0.52973,0.58528
6.0066e+05,0.30174,0.58446
6.0075e+05,0,0.58349
2006,0.20612,0.58257
2698,0.62115,0.58147
2374,0.23314,0.58099
3.0004e+05,0.6647,0.57971
2238,0.53497,0.57864
2103,0.23034,0.57842
6.0097e+05,0.64808,0.57712
651,0.29256,0.57622
3.002e+05,0.25689,0.57608
6.0059e+05,0.33715,0.57581
6.0053e+05,0.44959,0.57243
735,0.24919,0.56741
3.0016e+05,0.24939,0.56651
6.0018e+05,0.57933,0.56537
837,0.25563,0.56476
6.03e+05,0.32895,0.56138
6.0032e+05,0.45987,0.56107
607,0.62069,0.56027
788,0.4621,0.55975
2455,0.27434,0.55942
6.0072e+05,0.23674,0.55906
6.008e+05,0.27493,0.55647
6.0163e+05,0.30192,0.55482
6.0098e+05,0.57859,0.55467
2149,0.62043,0.55339
6.0049e+05,0.22675,0.5498
2365,0.55426,0.54927
6.0189e+05,0.22289,0.54789
6.0002e+05,0.30644,0.54764
3.0017e+05,0.24802,0.5459
6.0037e+05,0.42677,0.5455
29,0.52586,0.54489
6.0054e+05,0.34091,0.54342
2489,0.60503,0.54038
3.0024e+05,0.29228,0.53927
6.0079e+05,0.33736,0.53619
6.0085e+05,0.34263,0.5355
2260,0.20966,0.53534
2409,0.2829,0.53528
911,0.52686,0.53342
6.0039e+05,0.81187,0.53272
2189,0.50923,0.53154
6.0016e+05,0.62742,0.53134
6.0075e+05,0.21291,0.52932
6.0005e+05,0.56122,0.52869
3.0011e+05,0.57527,0.52845
3.0025e+05,0.55754,0.52661
2241,0.71123,0.52583
3.0026e+05,0.65346,0.5254
6.0061e+05,0.18733,0.52486
3.0007e+05,0.2278,0.52408
2017,0.30659,0.5233
2263,0,0.52265
2394,0,0.52144
6.0001e+05,0.33022,0.52136
6.0078e+05,0.58196,0.52033
6.0085e+05,0.31129,0.5185
6.0069e+05,0.33077,0.51831
6.0047e+05,0.52448,0.51829
6.0088e+05,0.52334,0.51741
3.0009e+05,0,0.51702
3.0035e+05,0.039894,0.51582
3.0025e+05,0.60541,0.51566
923,0.28255,0.5137
6.0043e+05,0.35565,0.51284
727,0.018283,0.51258
6.0055e+05,0.34679,0.51254
6.0074e+05,0.8388,0.51134
3.0028e+05,0.60212,0.51045
3.0007e+05,0.58328,0.50996
753,0.61709,0.5093
6.0063e+05,0.33896,0.50837
700,0,0.50704
3.0033e+05,0.19306,0.50643
6.005e+05,0.24275,0.50627
6,0.23934,0.50435
751,0.55121,0.50413
6.0011e+05,0.527,0.50371
669,0.39248,0.50261
2677,0.24544,0.5023
2352,0.52813,0.50196
419,0.033195,0.50194
6.0054e+05,0.24445,0.50126
70,0.22516,0.50002
6.002e+05,0.37188,0.49766
2453,0.53154,0.49755
726,0.60001,0.49724
925,0.19013,0.49653
2461,0.78965,0.49586
926,0.007662,0.49402
661,0.33391,0.49349
2603,0.53233,0.49294
6.0301e+05,0.57084,0.48963
3.0003e+05,0.82405,0.48873
6.003e+05,0.27332,0.48801
6.0088e+05,0.23137,0.48776
548,0.62094,0.48764
3.0015e+05,0.51351,0.48707
950,0.70355,0.48655
6.0003e+05,0.8412,0.48431
99,0.53039,0.48394
6.0038e+05,0.33857,0.48345
2473,0.30334,0.48341
563,0.48383,0.48268
6.0008e+05,0.22524,0.48244
553,0.62565,0.48173
3.0014e+05,0.60878,0.48083
3.0015e+05,0.63007,0.48073
3.0024e+05,0.84765,0.47864
2596,0.27826,0.47567
6.0086e+05,0,0.4753
6.0035e+05,0.66911,0.47479
6.0101e+05,0.28983,0.47478
6.0050e+05,0.24719,0.47475
999,0.21834,0.47273
6.0061e+05,0.38207,0.47239
2077,0,0.47234
6.0027e+05,0.27807,0.47231
799,0.23341,0.47227
6e+05,0.50125,0.47222
6.0005e+05,0.22703,0.47173
6.0034e+05,0.53334,0.47146
932,0.25793,0.47137
3.0024e+05,0.26331,0.46981
3.0034e+05,0.62329,0.46973
6.0017e+05,0.50056,0.46927
12,0.040812,0.46866
6.0077e+05,0.2312,0.468
2279,0.54188,0.46777
2475,0.27433,0.46683
2202,0.54068,0.46667
6.0061e+05,0.33372,0.46638
906,0.20214,0.46598
6.0083e+05,0.50403,0.46494
2441,0.3641,0.46316
3.0005e+05,0.59947,0.463
652,0.19897,0.46249
6.0127e+05,0.60935,0.46223
544,0.60258,0.46197
637,0.50916,0.46164
802,0.56522,0.4612
6.0054e+05,0.14731,0.45979
6.0031e+05,0.28371,0.45898
2607,0.22684,0.45813
3.0013e+05,0.55472,0.45809
517,0.44413,0.45738
3.0021e+05,0.28037,0.45613
3.0022e+05,0.32403,0.45573
6.0084e+05,0.56024,0.45562
2634,0.57006,0.45498
2604,0.1796,0.45361
2649,0.27425,0.45343
6.0013e+05,0.54882,0.45342
46,0.54888,0.45317
6.0078e+05,0.23872,0.4522
612,0.29299,0.45125
3.0035e+05,0.27937,0.45084
613,0.34598,0.45076
2474,0.25294,0.44854
2436,0.64765,0.44775
2546,0.53346,0.4463
6.0033e+05,0.54916,0.44575
632,0.21008,0.4455
6.0012e+05,0.66488,0.44542
2500,0.20897,0.44157
6.006e+05,0.59715,0.44113
889,0.60751,0.44105
2592,0.87434,0.43988
158,0.22194,0.4398
6.0047e+05,0.23189,0.43923
6.0054e+05,0,0.43848
3.0001e+05,0.71004,0.4379
6.0036e+05,0.25664,0.43747
3.0015e+05,0.44462,0.43735
3.0016e+05,0.22426,0.43665
6.0026e+05,0.27267,0.43638
6.0035e+05,0.54032,0.43588
2508,0.31342,0.43454
6.0058e+05,0.24277,0.43434
6.0012e+05,0.83357,0.4341
6.0046e+05,0.36751,0.4332
6.0059e+05,0.26161,0.43218
6.01e+05,0.33988,0.43181
6.0044e+05,0.61104,0.4303
2306,0.74048,0.43028
836,0.53312,0.42963
6.0078e+05,0.84855,0.42951
6.002e+05,0.16741,0.42775
6.0052e+05,0.24677,0.42757
409,0.21922,0.42591
715,0.49528,0.42554
2150,0.24109,0.42505
2701,0.52494,0.42488
6.0066e+05,0.14909,0.42418
2073,0.5274,0.42394
6.001e+05,0.52226,0.42219
3.0015e+05,0.48969,0.42197
6.0119e+05,0.24815,0.42178
2580,0.68653,0.42056
6.0048e+05,0.52036,0.4194
3.0018e+05,0.1838,0.41818
6.0089e+05,0.54661,0.41768
2187,0.2622,0.41698
3.0017e+05,0.55629,0.41678
6.0012e+05,0.3944,0.41575
3.0014e+05,0.32501,0.41562
2175,0.51234,0.41388
3.0019e+05,0.59042,0.41146
6.0011e+05,0.62302,0.41072
528,0.2003,0.4103
6.0039e+05,0.27708,0.40803
3.0007e+05,0.19412,0.40691
2612,0.35725,0.40547
56,0,0.40518
791,0.26417,0.40358
2526,0.31294,0.40241
153,0.27481,0.40221
6.0012e+05,0.30057,0.40177
6.0055e+05,0.29391,0.40099
6.0084e+05,0.29747,0.40018
6.0064e+05,0,0.39976
639,0.51511,0.3994
2204,0.27734,0.39923
739,0.29945,0.39911
6.0072e+05,0.49191,0.39885
6.012e+05,0.26146,0.39701
6.0024e+05,0.59264,0.3946
3.0024e+05,0.68893,0.39374
6.0051e+05,0.55812,0.39306
2334,0.50853,0.39141
3.0001e+05,0.29131,0.39034
6.0011e+05,0.8343,0.39028
6.0062e+05,0.57287,0.38981
6.0088e+05,0.31685,0.38932
2081,0.45999,0.38584
2535,0.60699,0.38572
6.0018e+05,0.36043,0.38549
6.0167e+05,0.66811,0.38453
3.0017e+05,0.31168,0.38446
6.0077e+05,0.5595,0.38418
6.0036e+05,0.30162,0.38371
6.0025e+05,0.27822,0.38317
3.0014e+05,0.5235,0.38266
3.0008e+05,0.17478,0.38176
6.002e+05,0.25375,0.38101
3.0005e+05,0.53166,0.37909
835,0.39131,0.37829
3.0024e+05,0.52655,0.37773
561,0.26843,0.37737
2,0.36674,0.37586
6.0025e+05,0.74533,0.37484
6.0068e+05,0.78534,0.37476
616,0.29901,0.37407
768,0.59471,0.37362
6.0036e+05,0.87255,0.37324
987,0.29935,0.37252
6.0114e+05,0.53428,0.37241
6.0098e+05,0.18306,0.37239
6.0024e+05,0.29245,0.3718
6.0057e+05,0.66387,0.37142
6.0112e+05,0,0.37128
801,0.81877,0.37084
6.0016e+05,0.58142,0.37077
2591,0.2958,0.37023
6.01e+05,0.74879,0.36888
6.0061e+05,0.24153,0.36772
2676,0.48055,0.36771
2383,0.55407,0.36714
2514,0.5301,0.36697
3.0003e+05,0.33794,0.3669
2379,0.66804,0.36649
6.0014e+05,0.23328,0.36622
2524,0.32358,0.36591
573,0.55213,0.3656
2216,0.26175,0.36433
6.0064e+05,0.52901,0.36387
2178,0.52416,0.36379
6.0002e+05,0.50698,0.36225
615,0.62851,0.36135
531,0.25891,0.36133
6.0087e+05,0.50581,0.36024
2637,0.62829,0.35949
6.0046e+05,0.52659,0.35816
3.0012e+05,0.46945,0.35782
581,0.79483,0.35729
6.011e+05,0.52204,0.35586
2691,0.56002,0.35545
6.0054e+05,0.26099,0.35524
2547,0,0.35519
798,0.20898,0.35494
6.0019e+05,0.57445,0.35337
3.0031e+05,0.24339,0.35195
6.0042e+05,0.46624,0.35167
6.0017e+05,0.36339,0.34846
6.0018e+05,0.26496,0.34745
6.0035e+05,0.80427,0.34715
695,0.5564,0.34705
6.0076e+05,0.44441,0.34691
3.0016e+05,0.53898,0.34546
6.0013e+05,0.52979,0.34542
6.0099e+05,0.37195,0.3454
2573,0.24045,0.34539
6.0063e+05,0.29753,0.34527
6.0086e+05,0.34038,0.3446
887,0.60898,0.3424
2208,0.30636,0.34199
2249,0.31313,0.34101
6.0059e+05,0.22234,0.34043
6.019e+05,0.67017,0.34011
2339,0.77209,0.33981
6.0022e+05,0.27444,0.338
6.0064e+05,0.16581,0.33759
6.0312e+05,0.22502,0.33616
11,0.28612,0.33544
2399,0.21273,0.33488
6.0068e+05,0.39601,0.33468
6.0098e+05,0.1915,0.33458
3.0019e+05,0.67399,0.33433
2554,0.59256,0.3342
2034,0.62893,0.33328
6.02e+05,0.30237,0.33317
6.0003e+05,0,0.33294
570,0.2772,0.33285
793,0.26288,0.33155
6.0088e+05,0.53673,0.33132
6.0066e+05,0.18961,0.33128
2079,0.26142,0.33058
45,0.35136,0.33004
6.0052e+05,0.61984,0.32984
6.0045e+05,0.26532,0.3293
3.0001e+05,0.58264,0.32799
2519,0,0.32758
6.034e+05,0.58205,0.32656
6.0072e+05,0.50026,0.32642
6.0034e+05,0.34669,0.32588
2346,0.2489,0.32557
6.0089e+05,0.63557,0.32553
3.0007e+05,0.56062,0.32548
6.0068e+05,0,0.32488
3.0006e+05,0.7926,0.32482
6.0022e+05,0.54367,0.32387
2320,0.23912,0.32281
6.002e+05,0.61714,0.32104
2375,0.253,0.32042
6.0073e+05,0.26942,0.32006
6.0014e+05,0.25877,0.31778
851,0.24683,0.31776
3.0034e+05,0.24398,0.31772
6.0156e+05,0.24964,0.31753
6.0056e+05,0.1947,0.31725
6.0016e+05,0.34969,0.31671
789,0.55,0.31634
6.0088e+05,0.27844,0.31608
6.0003e+05,0.27988,0.31525
6.0037e+05,0.51687,0.31502
2549,0.29069,0.31421
6.0037e+05,0.36001,0.31404
722,0.55972,0.3132
6.0117e+05,0.30468,0.31268
713,0.62546,0.31268
404,0.62019,0.3118
2180,0.27367,0.31078
6.0079e+05,0.87546,0.31016
2298,0.24987,0.30974
6.0038e+05,0.58225,0.30888
916,0.22358,0.30842
2659,0.63863,0.30678
6.0076e+05,0.50783,0.30489
6.0065e+05,0.21383,0.30438
6.0169e+05,0.54704,0.30208
3.0023e+05,0.33081,0.30172
819,0.21601,0.30111
6.0041e+05,0.51611,0.3002
6.0011e+05,0.2742,0.29916
2099,0.31313,0.29884
6.0019e+05,0.25771,0.29833
3.0005e+05,0.17552,0.29761
6.0082e+05,0.25223,0.29746
3.0004e+05,0.46939,0.29478
3.0012e+05,0.59258,0.29464
529,0.28217,0.29413
2197,0.64488,0.29405
3.0034e+05,0.18402,0.29402
37,0.581,0.29393
2261,0.19474,0.29319
2411,0.31642,0.28999
2335,0.58933,0.28954
6.0009e+05,0.80299,0.2891
3.0028e+05,0.52535,0.28881
6.0187e+05,0.86242,0.28768
